Date,"Bayer
Close Price","BMW
Close Price","Siemens
Close Price"
2010/8/27,47.15,41.76,70.0124
2010/8/26,46.83,41.685,69.15
2010/8/25,47.075,41.435,68.743
2010/8/24,46.33,41.52,69.305
2010/8/23,46.645,41.86,70.7876
2010/8/20,46.73,41.87,71.1074
2010/8/19,47.275,42.84,71.6888
2010/8/18,48.235,43.5,74.1114
2010/8/17,48.11,43.1,73.685
2010/8/16,47.85,41.81,72.5803
2010/8/13,47.92,41.885,72.6772
2010/8/12,48.285,41.9,72.8323
2010/8/11,47.975,42.395,73.0842
2010/8/10,48.705,43.345,75.032
2010/8/9,49.27,44.305,76.0204
2010/8/6,48.885,43.9,73.9757
2010/8/5,48.505,44.515,75.5843
2010/8/4,46.565,43.68,74.499
2010/8/3,45.965,43.16,75.3808
2010/8/2,45.79,41.87,75.2161
2010/7/30,44.115,41.31,72.4737
2010/7/29,44.135,40.715,72.1152
2010/7/28,44.195,40.72,73.7916
2010/7/27,44.645,41.5,74.4699
2010/7/26,45.5,42.11,74.3924
2010/7/23,45.79,41.99,74.0533
2010/7/22,45.85,41.965,73.656
2010/7/21,45.25,40.92,71.0686
2010/7/20,45.425,41.07,70.4097
2010/7/19,46.21,41.355,70.9621
2010/7/16,46.285,42.15,71.9311
2010/7/15,46.855,42.26,72.7548
2010/7/14,47.185,41.545,73.9079
2010/7/13,46.935,42.13,73.4912
2010/7/12,46.41,38.905,71.8536
2010/7/9,46.4,39.15,70.9524
2010/7/8,46.005,38.91,71.4078
2010/7/7,45.415,39.75,70.4485
2010/7/6,45.115,39,69.8961
2010/7/5,44.32,38.11,69.431
2010/7/2,44.375,37.885,69.4988
2010/7/1,45.575,38.2,70.4485
2010/6/30,46,40.065,71.7276
2010/6/29,45.75,39.9,71.2721
2010/6/28,47.84,41.26,74.1308
2010/6/25,47.185,40.36,72.7935
2010/6/24,47.665,41.36,72.871
2010/6/23,47.925,41.485,74.9157
2010/6/22,48.535,41.515,76.0785
2010/6/21,48.65,41.8,76.7762
2010/6/18,48.33,40.705,74.8672
2010/6/17,48.665,39.7,75.0707
2010/6/16,48.28,39.03,75.7975
2010/6/15,48.08,39.845,75.7103
2010/6/14,47.975,39.755,74.9545
2010/6/11,47.815,40.085,72.0474
2010/6/10,47.505,40.655,73.7916
2010/6/9,47.23,38.91,72.3865
2010/6/8,46.515,37.68,70.3031
2010/6/7,46.56,38.235,69.7508
2010/6/4,46.48,38.105,70.4485
2010/6/3,47.015,39.22,72.5416
2010/6/2,46.37,38.455,71.5919
2010/6/1,45.825,38.065,71.7179
2010/5/31,45.5,37.965,71.7276
2010/5/28,45.595,37.675,71.1752
2010/5/27,45.69,37.205,71.1752
2010/5/26,44.575,35.76,68.6461
2010/5/25,44.165,35.29,66.5433
2010/5/24,45.35,36.14,68.5201
2010/5/21,45.51,36.025,68.898
2010/5/20,46.195,36.18,69.5957
2010/5/19,47.045,37,72.0474
2010/5/18,47.85,39.65,74.0823
2010/5/17,47.745,38.715,71.8245
2010/5/14,47.31,38.62,71.6694
2010/5/13,48.86,39.52,75.4874
2010/5/12,48.235,39,73.8885
2010/5/11,47.44,38.18,72.6675
2010/5/10,46.96,37.68,71.2237
2010/5/7,45.245,35.48,66.1363
2010/5/6,46.395,36.42,68.5686
2010/5/5,46.065,35.98,68.5976
2010/5/4,45.69,35.84,68.6848
2010/5/3,47.17,37.38,70.8264
2010/4/30,48.075,37.13,72.0377
2010/4/29,48.975,36.775,70.652
2010/4/28,50.15,36.79,69.7508
2010/4/27,50.61,37.06,70.7682
2010/4/26,52.06,37.82,73.3749
2010/4/23,51.51,37.28,70.5744
2010/4/22,49.7,36.25,69.179
2010/4/21,50.09,36.58,70.8167
2010/4/20,50.22,36.795,71.5919
2010/4/19,49.665,35.31,69.7895
2010/4/16,49.395,35.56,68.9271
2010/4/15,49.665,35.33,70.8458
2010/4/14,50.18,35.515,71.1559
2010/4/13,50.34,35.35,71.3206
2010/4/12,49.915,35.12,72.4641
2010/4/9,50.17,34.86,72.5222
2010/4/8,49.73,34.53,71.8051
2010/4/7,49.5,34.8,72.7354
2010/4/6,49.62,35.41,73.8982
2010/4/1,50.64,35.155,73.3943
2010/3/31,50.08,34.18,71.8536
2010/3/30,50.2,33.785,70.8264
2010/3/29,50.31,34.115,72.1152
2010/3/26,49.97,34.2,71.0299
2010/3/25,50.61,34.04,71.466
2010/3/24,49.79,33.375,69.7217
2010/3/23,50.1,33.15,69.586
2010/3/22,50.41,32.5,69.0337
2010/3/19,50.58,32.06,69.0724
2010/3/18,51.15,32.105,69.5279
2010/3/17,51.84,32.47,69.6732
2010/3/16,52.1,32.755,67.5123
2010/3/15,51.36,32.64,65.6033
2010/3/12,51.73,32.54,66.2623
2010/3/11,51.88,32.69,65.1382
2010/3/10,52.6,32.265,65.6808
2010/3/9,52.37,32.13,64.9734
2010/3/8,51.84,31.99,64.9928
2010/3/5,52.3,32.365,65.3708
2010/3/4,51.67,31.56,64.392
2010/3/3,52.19,31.65,65.1188
2010/3/2,51.12,31.34,63.8688
2010/3/1,50.51,30.445,62.7641
2010/2/26,48.67,29.785,61.0392
2010/2/25,49.38,29.375,60.3899
2010/2/24,50,29.485,62.1826
2010/2/23,49.84,29.69,61.8338
2010/2/22,50.47,30.26,62.9869
2010/2/19,51.01,30.435,63.3164
2010/2/18,50.77,29.415,63.1517
2010/2/17,50.42,29.615,62.3086
2010/2/16,50.21,29.405,61.2911
2010/2/15,49.35,28.65,60.8066
2010/2/12,49.355,29,60.2155
2010/2/11,48.565,29.49,61.1167
2010/2/10,48.345,29.665,61.0489
2010/2/9,47.84,29.625,61.0295
2010/2/8,47.555,29.61,60.6225
2010/2/5,46.82,29.92,59.7601
2010/2/4,48.35,30.335,61.0973
2010/2/3,49.195,31.225,63.4424
2010/2/2,50,31.175,64.0529
2010/2/1,49.61,31.065,63.0354
2010/1/29,49.475,30.96,63.016
2010/1/28,49.28,29.55,62.89
2010/1/27,50.81,29.59,64.9056
2010/1/26,51.04,30.255,65.8165
2010/1/25,50.38,30.14,62.5993
2010/1/22,51.43,30.7,62.7738
2010/1/21,51.08,31.155,62.7447
2010/1/20,53.69,31.8,63.8106
2010/1/19,54.83,32.43,65.4386
2010/1/18,54.2,32.1,64.7118
2010/1/15,53.14,31.63,64.3727
2010/1/14,54.79,31.89,65.1188
2010/1/13,54.28,31.425,64.8281
2010/1/12,53.3,31.235,64.2467
2010/1/11,53.81,32.17,65.0413
2010/1/8,53.82,32.655,64.8765
2010/1/7,54.3,33.1,64.4696
2010/1/6,55.02,32.81,63.7137
2010/1/5,55.37,32.31,63.4811
2010/1/4,56.4,32.05,63.4424
2009/12/30,55.96,31.8,62.2214
2009/12/29,56.45,32.05,62.8222
2009/12/28,56.35,31.8,63.0451
2009/12/23,55.82,32.12,61.9404
2009/12/22,55.43,32.16,61.8144
2009/12/21,55.72,31.815,61.4753
2009/12/18,54.21,31.945,59.8085
2009/12/17,54.37,32.34,59.8764
2009/12/16,55.05,32.195,59.9926
2009/12/15,54.28,31.59,59.45
2009/12/14,54.06,31.595,59.4209
2009/12/11,54.43,31.72,59.886
2009/12/10,53.41,31.655,59.5953
2009/12/9,52.45,31.695,58.7329
2009/12/8,52.09,32.22,60.1089
2009/12/7,53,32.61,60.5256
2009/12/4,53.73,32.75,61.5334
2009/12/3,53.4,32.195,62.0954
2009/12/2,53.22,31.655,65.4773
2009/12/1,52.28,32.125,65.5936
2009/11/30,50.99,31.425,63.2389
2009/11/27,51.16,32.28,63.6846
2009/11/26,51.25,31.3,62.8707
2009/11/25,53.03,32.16,65.0122
2009/11/24,53.5,32.325,64.0044
2009/11/23,53.27,32.795,64.4405
2009/11/20,51.71,32.76,62.1148
2009/11/19,51.5,33.2,63.2776
2009/11/18,51.82,33.89,64.4405
2009/11/17,53.29,33.88,62.9385
2009/11/16,52.2,34.59,63.7525
2009/11/13,51.52,33.465,61.8726
2009/11/12,51.21,33.185,61.7757
2009/11/11,50.33,33.01,61.7369
2009/11/10,49.72,32.7,61.6109
2009/11/9,49.65,33.45,61.7272
2009/11/6,48.36,33.07,60.0411
2009/11/5,48,32.78,60.2252
2009/11/4,46.87,32.285,59.479
2009/11/3,46.83,31.5,58.7232
2009/11/2,47.13,33.605,59.8279
2009/10/30,47.23,33.295,59.5663
2009/10/29,48.28,33.93,62.5218
2009/10/28,47.93,33.125,61.1361
2009/10/27,48.38,34.465,63.0354
2009/10/26,47.82,35.605,62.6672
2009/10/23,47.68,35.94,63.5199
2009/10/22,48.01,35.56,64.0335
2009/10/21,48.29,35.59,65.3223
2009/10/20,47.66,35.1,65.1769
2009/10/19,48.65,34.665,65.6324
2009/10/16,47.53,33.25,64.4986
2009/10/15,48.8,33.58,66.3301
2009/10/14,48.79,34.035,66.8631
2009/10/13,47.35,33.195,63.5877
2009/10/12,48.18,33.53,64.392
2009/10/9,46.98,32.84,62.735
2009/10/8,47.23,33.055,62.5024
2009/10/7,47.43,32.15,60.952
2009/10/6,47.52,32.395,61.1458
2009/10/5,46.32,31.775,58.6748
2009/10/2,45.5,31.83,58.3356
2009/10/1,46.05,32.41,59.6729
2009/9/30,47.35,32.95,61.3202
2009/9/29,48.84,33.68,62.8028
2009/9/28,48.45,34.035,63.9172
2009/9/25,46.22,33.5,61.5625
2009/9/24,46.18,33.79,62.5703
2009/9/23,47.12,33.95,64.0044
2009/9/22,47.43,34.72,63.6265
2009/9/21,47.52,34.29,63.549
2009/9/18,36.86,33.81,64.392
2009/9/17,36.86,34.215,64.363
2009/9/16,36.86,34.95,64.1498
2009/9/15,36.86,34.75,63.2776
2009/9/14,36.86,35.02,62.7059
2009/9/11,36.86,34.445,61.7853
2009/9/10,36.86,34.265,62.5799
2009/9/9,36.86,34.47,61.1749
2009/9/8,36.86,31.995,60.0508
2009/9/7,36.86,32.315,59.5663
2009/9/4,36.86,31.73,58.384
2009/9/3,36.86,30.15,57.3181
2009/9/2,36.86,30.475,57.1631
2009/9/1,36.86,30.98,56.6495
2009/8/31,36.86,31.775,58.5779
2009/8/28,36.86,32.04,59.1399
2009/8/27,36.86,31.675,58.3937
2009/8/26,36.86,32.61,58.6263
2009/8/25,36.86,32.44,59.7891
2009/8/24,36.86,32.295,57.5991
2009/8/21,36.86,32.535,57.289
2009/8/20,36.86,31.93,55.1862
2009/8/19,36.86,31.325,54.4595
2009/8/18,36.86,31.31,54.4013
2009/8/17,42.09,31.295,54.1688
2009/8/14,36.86,32.015,55.351
2009/8/13,36.86,32.5,56.0487
2009/8/12,36.86,31.39,55.7774
2009/8/11,36.86,30.835,55.477
2009/8/10,36.86,31.695,56.9111
2009/8/7,36.86,31.52,57.1921
2009/8/6,36.86,31.4,56.0778
2009/8/5,36.86,31.67,54.818
2009/8/4,36.86,32.355,55.3994
2009/8/3,36.86,32.915,55.477
2009/7/31,36.86,32.43,54.2657
2009/7/30,36.86,32.06,55.477
2009/7/29,36.86,31.405,55.2831
2009/7/28,36.86,30.395,53.6552
2009/7/27,36.86,30.54,54.1881
2009/7/24,36.86,30.86,53.3935
2009/7/23,36.86,30.58,53.8974
2009/7/22,36.86,30.04,52.473
2009/7/21,36.86,30.06,52.0369
2009/7/20,36.86,28.77,50.7578
2009/7/17,36.86,29.265,50.0213
2009/7/16,36.86,28.5,49.3721
2009/7/15,36.86,28.63,48.8876
2009/7/14,36.86,28.09,47.3274
2009/7/13,37.2,26.68,46.9883
2009/7/10,35.66,25.83,44.9921
2009/7/9,36.43,25.6,45.7576
2009/7/8,36.22,25.045,44.5754
2009/7/7,36.54,25.48,44.8176
2009/7/6,37.06,25.63,45.4281
2009/7/3,37.4,26.445,45.9029
2009/7/2,37.38,26.59,46.0289
2009/7/1,38.72,27.525,48.6259
2009/6/30,38.22,26.84,47.6375
2009/6/29,38.53,27.085,48.8488
2009/6/26,38.55,26.53,47.3371
2009/6/25,38.66,26.585,47.4728
2009/6/24,38.88,26.7,47.6569
2009/6/23,38.46,26,46.6394
2009/6/22,38.95,25.805,47.4146
2009/6/19,39.99,26.895,49.0814
2009/6/18,39.98,27.3,49.0717
2009/6/17,39.36,27.16,49.7984
2009/6/16,40.05,27.725,50.2926
2009/6/15,39.82,27.915,49.9341
2009/6/12,41.54,29.22,52.4245
2009/6/11,41.9,29.35,52.628
2009/6/10,41.08,29.005,52.347
2009/6/9,40.87,28.155,51.4846
2009/6/8,40.73,28.04,51.7946
2009/6/5,41.34,27.99,52.8121
2009/6/4,41.92,27.09,51.9012
2009/6/3,40.6,27.105,51.9497
2009/6/2,40,27.48,52.8703
2009/6/1,40.6,26.92,52.7152
2009/5/29,40.2,25.395,49.8469
2009/5/28,38.82,25.405,50.9322
2009/5/27,39.55,26.165,52.1144
2009/5/26,40,25.41,51.6396
2009/5/25,39.36,24.88,51.2907
2009/5/22,39.3,25.055,51.252
2009/5/21,39.79,25.38,50.9903
2009/5/20,40.93,26.035,53.2869
2009/5/19,38.48,26.25,52.8024
2009/5/18,37.5,25.32,50.1473
2009/5/15,36.99,24.62,48.9457
2009/5/14,37.29,24.755,48.6841
2009/5/13,37.06,23.805,47.6763
2009/5/12,38.28,24.92,49.905
2009/5/11,38.2,25.49,50.1764
2009/5/8,38.04,26.66,51.0388
2009/5/7,37.78,27.76,49.5659
2009/5/6,37.85,28.195,51.0969
2009/5/5,37.91,27.49,50.0407
2009/5/4,38.15,26.85,51.0776
2009/5/1,37.61,26.25,49.4496
2009/4/30,37.61,26.25,49.4496
2009/4/29,37.37,26.75,49.7306
2009/4/28,38.63,25.985,45.9805
2009/4/27,38.87,27.19,47.6278
2009/4/24,38.92,27.21,47.7829
2009/4/23,38.7,26.23,45.3506
2009/4/22,39.19,26.24,46.3875
2009/4/21,38.88,25.83,44.7692
2009/4/20,38.01,25.92,44.43
2009/4/17,38.2,27.18,46.6685
2009/4/16,38.25,26.03,46.1258
2009/4/15,37.84,25.705,44.9921
2009/4/14,37.35,25.745,45.1568
2009/4/10,37.59,26.02,44.401
2009/4/9,37.59,26.02,44.401
2009/4/8,36.9,25.385,42.3272
2009/4/7,36.99,23.91,42.5889
2009/4/6,36.94,25.015,43.4997
2009/4/3,36.52,27.12,45.37
2009/4/2,36.85,26.12,43.9067
2009/4/1,35.81,22.745,41.6392
2009/3/31,36,21.79,41.678
2009/3/30,36.25,21.52,40.176
2009/3/27,37.53,23.26,42.9668
2009/3/26,38.08,22.46,43.0055
2009/3/25,38.55,22.34,42.6373
2009/3/24,38.67,22.415,44.401
2009/3/23,38.1,22.6,44.5366
2009/3/20,37.74,21.98,42.928
2009/3/19,33.92,21.865,42.2788
2009/3/18,33.6,22.305,42.492
2009/3/17,32.69,22.85,43.1121
2009/3/16,36.46,22.475,42.9668
2009/3/13,36.8,22.57,42.1431
2009/3/12,37.45,23.395,42.6276
2009/3/11,37.22,22.935,41.426
2009/3/10,37.35,21.535,40.9318
2009/3/9,35.38,20.6825,37.8115
2009/3/6,34.61,19.83,37.298
2009/3/5,35.7,19.31,37.8697
2009/3/4,37.67,20.9,39.1197
2009/3/3,36.41,19.055,37.172
2009/3/2,36.7,19.18,37.5014
2009/2/27,38.08,19.75,39.081
2009/2/26,38.58,20.325,40.3698
2009/2/25,39.44,19.81,39.4395
2009/2/24,39.88,19.23,39.8465
2009/2/23,40.9,20.15,39.7884
2009/2/20,40.99,21.31,40.5927
2009/2/19,42.5,22,43.1897
2009/2/18,42.51,21.58,43.2962
2009/2/17,42.07,21.925,43.0734
2009/2/16,43.42,23.365,44.304
2009/2/13,43.17,23.715,44.837
2009/2/12,43.11,22.7,44.682
2009/2/11,43.9,22.61,46.0677
2009/2/10,43.2,22.31,45.0793
2009/2/9,43.8,22.91,47.3565
2009/2/6,44.01,21.865,48.0057
2009/2/5,42.72,19.595,45.2149
2009/2/4,42.49,19.37,44.4688
2009/2/3,42.89,18.125,42.366
2009/2/2,42.19,17.61,41.9396
2009/1/30,41.61,18.61,42.6179
2009/1/29,42.68,18.3,43.9843
2009/1/28,42.99,18.98,44.9145
2009/1/27,41.86,18.575,43.3835
2009/1/26,43.03,18.21,42.1916
2009/1/23,42.99,17.61,40.4085
2009/1/22,42.12,18.3,42.085
2009/1/21,42.37,18.78,43.0734
2009/1/20,42.2,18.535,41.6101
2009/1/19,42.74,19.08,42.4144
2009/1/16,43.08,19.555,41.8621
2009/1/15,42.65,19.6,41.9008
2009/1/14,43.47,20.075,40.9996
2009/1/13,43.89,21.24,46.6103
2009/1/12,44.01,22.25,47.967
2009/1/9,44.12,22.39,49.188
2009/1/8,44.04,21.9,51.3198
2009/1/7,43.75,22.04,53.4129
2009/1/6,44.29,21.775,54.4498
2009/1/5,42.84,21.855,53.2094
2009/1/2,42.83,22.34,53.7812
2009/1/1,41.55,21.61,51.0485
2008/12/31,41.55,21.61,51.0485
2008/12/30,41.55,21.61,51.0485
2008/12/29,40.37,21.3,50.0504
2008/12/26,39.25,21.26,49.2558
2008/12/25,39.25,21.26,49.2558
2008/12/24,39.25,21.26,49.2558
2008/12/23,39.25,21.26,49.2558
2008/12/22,39.2,21.05,49.9535
2008/12/19,39.9,21.91,50.3895
2008/12/18,40.08,22.2,49.4205
2008/12/17,40.04,22.07,47.6375
2008/12/16,40.01,22.175,46.7557
2008/12/15,39.4,21.99,45.6898
2008/12/12,39.6,22,45.9126
2008/12/11,39.82,22.44,46.9592
2008/12/10,40.4,22.615,47.5309
2008/12/9,40.85,22.11,47.2693
2008/12/8,39.22,20.94,47.8701
2008/12/5,36.9,19.82,43.4125
2008/12/4,40.12,20.655,46.2615
2008/12/3,39.9,20,46.6297
2008/12/2,39.38,19.655,45.0405
2008/12/1,38.8,18.905,43.3641
2008/11/28,40.68,19.675,45.6122
2008/11/27,41.48,20.37,47.4146
2008/11/26,41.34,19.465,45.3312
2008/11/25,41.81,19.145,46.184
2008/11/24,40.34,19.7,44.8564
2008/11/21,36.83,17.94,38.7418
2008/11/20,37.93,18.525,38.9938
2008/11/19,37.99,18.93,39.5461
2008/11/18,39.58,21.805,41.0965
2008/11/17,39.84,21.58,40.9124
2008/11/14,40.04,21.39,41.2128
2008/11/13,40.23,22.04,40.6508
2008/11/12,40.04,20.67,38.8387
2008/11/11,40.76,21.41,39.8756
2008/11/10,43.47,22.525,43.7808
2008/11/7,43.13,21.56,42.1431
2008/11/6,41.41,21.065,42.6373
2008/11/5,43.38,22.8,47.4049
2008/11/4,44.58,22.97,48.8197
2008/11/3,43.42,20.575,46.2227
2008/10/31,43.16,20.115,45.0211
2008/10/30,40.76,20.2,43.1703
2008/10/29,43.44,18.49,42.7051
2008/10/28,38.31,17.04,34.4199
2008/10/27,37.84,17.185,34.8851
2008/10/24,41.45,18.255,39.5074
2008/10/23,43.17,19.3,42.1722
2008/10/22,41.72,19.85,45.4281
2008/10/21,43.19,21.045,48.4418
2008/10/20,41.8,20.295,47.1724
2008/10/17,39.5,20.485,43.8002
2008/10/16,38.28,19.635,41.8427
2008/10/15,41.88,20.255,44.8661
2008/10/14,45.2,22.52,52.192
2008/10/13,43.63,21.85,50.5155
2008/10/10,41.2,19.63,45.3506
2008/10/9,44.7,21.52,49.0814
2008/10/8,46.34,22.66,47.56
2008/10/7,50.1,24.54,52.8509
2008/10/6,49.83,24.72,53.723
2008/10/3,51.79,25.87,59.2368
2008/10/2,49.39,24.85,58.9267
2008/10/1,52.4,26.085,61.7563
2008/9/30,51.8,27.29,63.7137
2008/9/29,52.23,27.295,62.8997
2008/9/26,53.63,28.22,64.7215
2008/9/25,54.42,29.155,65.9328
2008/9/24,54.2,28.465,65.458
2008/9/23,54.77,28.92,65.9909
2008/9/22,54.18,29.78,65.9231
2008/9/19,57.53,30.92,68.1228
2008/9/18,54.68,27.39,62.9772
2008/9/17,54.6,27.32,63.4424
2008/9/16,56.31,27.82,64.4017
2008/9/15,55.94,27.98,66.4464
2008/9/12,54.45,28.97,67.3088
2008/9/11,53.65,28.6,66.2623
2008/9/10,54.06,29,66.2041
2008/9/9,53.34,28.97,67.2119
2008/9/8,52.7,28.72,68.1325
2008/9/5,52.2,27.58,66.708
2008/9/4,53.28,28.27,68.5492
2008/9/3,54.68,29.07,71.9989
2008/9/2,55.52,29.3,73.0358
2008/9/1,54.5,28.35,71.8245
2008/8/29,54.01,28,71.9602
2008/8/28,54.23,28.26,72.6385
2008/8/27,53.56,27.655,71.088
2008/8/26,53.18,27.91,71.4175
2008/8/25,52.34,28.14,71.3012
2008/8/22,52.85,28.63,72.435
2008/8/21,52.31,27.73,71.4175
2008/8/20,53.04,28.7,72.6288
2008/8/19,52.75,28.43,72.3284
2008/8/18,53.79,29.2,74.3924
2008/7/28,55.96,29.75,70.2547
2008/7/25,55.95,30.68,71.2625
2008/7/24,53.99,30.48,70.2547
2008/7/23,54.11,31.87,71.5435
2008/7/22,54.22,30.7,71.6791
2008/7/21,53.5,30.57,71.4272
2008/7/18,53.33,30.1,71.6404
2008/7/17,52.85,29.46,69.3825
2008/7/16,53.84,28.27,67.4832
2008/7/15,53.78,27.71,66.989
2008/7/14,54.91,28.22,67.9484
2008/7/11,54.3,28.76,66.6499
2008/7/10,55.26,29.86,68.3747
2008/7/9,56.13,30.31,68.8496
2008/7/8,54.69,30.25,67.5123
2008/7/7,54.97,29.99,68.617
2008/7/4,52.83,29.63,66.3204
2008/7/3,52.62,29.86,67.1731
2008/7/2,52.51,29.79,65.9425
2008/7/1,52.66,29.96,68.0259
2008/6/30,53.46,30.55,68.336
2008/6/27,53.15,30.19,68.6945
2008/6/26,51.97,30.54,68.8108
2008/6/25,52.48,31.89,70.7004
2008/6/24,52.08,31.25,70.652
2008/6/23,51.6,32.35,71.495
2008/6/20,50.61,32.4,70.4388
2008/6/19,52.23,32.93,72.7645
2008/6/18,51.71,33.04,73.0067
2008/6/17,53.03,33.87,73.3071
2008/6/16,52.43,33.19,72.154
2008/6/13,53.83,33.56,72.154
2008/6/12,53.57,33.67,70.274
2008/6/11,53.38,33.4,68.5782
2008/6/10,54.79,34.36,69.4988
2008/6/9,55.4,34.28,68.8011
2008/6/6,55.3,34.56,67.7933
2008/6/5,56.33,36.14,68.9077
2008/6/4,56.11,36.85,69.1403
2008/6/3,56.85,36.94,69.4019
2008/6/2,56.1,36.5,70.0318
2008/5/30,57,38.07,70.6617
2008/5/29,56.37,37.13,70.2934
2008/5/28,56.4,36.61,69.838
2008/5/27,54.75,35.74,69.4407
2008/5/26,54.52,35.15,69.6636
2008/5/23,54.7,35.28,69.2469
2008/5/22,54.95,35.83,71.4369
2008/5/21,54.5,34.75,71.6598
2008/5/20,54.55,36.3,73.0067
2008/5/19,55.14,37.18,74.6444
2008/5/16,55.16,36.94,74.1695
2008/5/15,55.03,36.55,72.5125
2008/5/14,56,36.66,72.7063
2008/5/13,56.39,36.59,72.6288
2008/5/12,55.81,36.23,72.716
2008/5/9,55.92,36.12,72.5706
2008/5/8,56.25,37.72,74.1502
2008/5/7,55.37,37.71,74.2955
2008/5/6,54.94,37.13,73.6463
2008/5/5,54.97,36.8,74.2761
2008/5/2,54.66,36.62,74.7122
2008/4/30,54.8,35.25,73.2296
2008/4/29,54.07,35.02,71.1171
2008/4/28,54.21,35.17,72.4931
2008/4/25,55.36,35.02,72.2799
2008/4/24,53.69,33.58,71.5919
2008/4/23,52.08,33.9,71.4175
2008/4/22,51.5,33.79,68.898
2008/4/21,52.99,34.26,69.4794
2008/4/18,52.7,34.83,69.712
2008/4/17,51.53,33.93,68.2391
2008/4/16,52.07,33.31,68.617
2008/4/15,50.97,33.79,66.9406
2008/4/14,51.17,33.79,65.7971
2008/4/11,50.99,34.94,66.1363
2008/4/10,52.25,35.9,68.491
2008/4/9,52.9,35.87,68.9368
2008/4/8,52.41,35.78,69.6151
2008/4/7,52.02,36.1,70.0221
2008/4/4,52,35.72,68.9271
2008/4/3,52.49,35.94,68.2682
2008/4/2,51.59,36.55,69.5473
2008/4/1,52.09,36.05,69.5473
2008/3/31,50.76,34.99,66.5239
2008/3/28,50.84,34.55,66.7468
2008/3/27,50.58,34.94,67.5608
2008/3/26,49.81,34.88,66.175
2008/3/25,50.31,35.44,65.3611
2008/3/24,48.24,34.23,64.9347
2008/3/21,48.24,34.23,64.9347
2008/3/20,48.24,34.23,64.9347
2008/3/19,49.95,33.75,66.7468
2008/3/18,49.6,32.63,68.5976
2008/3/17,47.83,31.11,64.363
2008/3/14,48.36,32.2,77.6193
2008/3/13,48.45,32.6,78.1813
2008/3/12,48.1,33.8,80.0516
2008/3/11,47,33.72,79.1407
2008/3/10,45.9,34.33,77.5999
2008/3/7,46.75,34.76,78.9759
2008/3/6,47.5,34.96,80.6233
2008/3/5,48.4,35.35,82.823
2008/3/4,47.29,35.28,80.1969
2008/3/3,50.2,36.49,81.5923
2008/2/29,50.85,36.18,82.7745
2008/2/28,51.55,36.93,85.6913
2008/2/27,54.08,37.08,89.2186
2008/2/26,54.04,37.41,88.1333
2008/2/25,53.18,36.36,85.9529
2008/2/22,52.5,35.6,84.9452
2008/2/21,53.93,36.43,85.0518
2008/2/20,53.37,36.31,85.6041
2008/2/19,54.9,36.36,87.1449
2008/2/18,54.4,35.9,86.6603
2008/2/15,55.66,35.22,84.8676
2008/2/14,57.81,35.41,86.951
2008/2/13,57.63,35.83,86.2049
2008/2/12,57.46,35.81,86.2146
2008/2/11,55,34.2,82.8036
2008/2/8,54.64,34.42,82.9296
2008/2/7,54.34,34.33,82.0962
2008/2/6,55.5,35.11,84.3153
2008/2/5,53.48,36.12,83.3366
2008/2/4,55.97,38.42,87.9879
2008/2/1,54.94,37.45,86.6216
2008/1/31,54.83,36.8,83.511
2008/1/30,52.94,37.65,83.7048
2008/1/29,53.57,37.44,83.5788
2008/1/28,53.5,37.33,80.6524
2008/1/25,53.53,37.2,81.2628
2008/1/24,54.81,36.45,81.6892
2008/1/23,51.86,34.71,79.7027
2008/1/22,54.97,35.98,83.0459
2008/1/21,55.35,36.28,81.5632
2008/1/18,60,37.68,89.1507
2008/1/17,59.94,38.7,89.7419
2008/1/16,60.73,40.01,91.9997
2008/1/15,62.79,39.9,93.7827
2008/1/14,63.7,41.5,95.3622
2008/1/11,64.21,41.88,94.1703
2008/1/10,64.13,42.09,93.337
2008/1/9,65.68,41.75,95.0909
2008/1/8,65.08,42,100.411
2008/1/7,63.5,41.98,98.5988
2008/1/4,62.43,40.9,100.101
2008/1/3,61.71,42.09,102.824
2008/1/2,61.45,42.73,103.967
2008/1/1,62.53,42.35,105.489
2007/12/31,62.53,42.35,105.489
2007/12/28,62.53,42.35,105.489
2007/12/27,61.74,42.36,105.091
2007/12/26,62.08,42.52,105.382
2007/12/25,62.08,42.52,105.382
2007/12/24,62.08,42.52,105.382
2007/12/21,62.08,42.52,105.382
2007/12/20,60.95,40.41,101.632
2007/12/19,60.11,40.42,101.293
2007/12/18,59.03,40.86,100.362
2007/12/17,58.43,40.43,99.4225
2007/12/14,59.49,41.32,102.145
2007/12/13,59.74,40.86,101.273
2007/12/12,60.44,41.7,103.909
2007/12/11,58.85,42.04,103.173
2007/12/10,58.75,41.85,104.646
2007/12/7,58.37,41.02,102.892
2007/12/6,58.19,41.12,101.884
2007/12/5,57.81,41.29,101.622
2007/12/4,56.62,40.86,98.9864
2007/12/3,55.71,41.61,99.3256
2007/11/30,56.34,41.7,100.508
2007/11/29,56.24,40.8,98.7926
2007/11/28,55.76,40.69,97.3681
2007/11/27,55.87,39.92,94.7517
2007/11/26,55.88,39.95,95.1103
2007/11/23,56.75,40.5,95.1878
2007/11/22,57.38,40.13,93.4048
2007/11/21,55.27,39.81,93.2691
2007/11/20,55.15,41.23,93.7924
2007/11/19,53.22,40.74,93.085
2007/11/16,54.05,41.79,94.2866
2007/11/15,54.48,42.25,95.6239
2007/11/14,55.3,42.52,97.6879
